text,type
the composer thomas whythorne writes a booke of songs and sonetts with longe discourses sett with them  an early example of autobiographical writing in english,Yes
the endeavor  which also involves jacobus golius  levinus warner and wojciech bobowski  is still unfinished by the time of comenius  death in,Yes
three  st class   saddle tank locomotives on the midland and eastern systems classification of s a r,Yes
in the case that waste management guideline standards are not met  action against the site will be taken,No
it was incorporated by the expanding city more than a century ago,No
nevertheless  some marxists claim that marx s theory of capitalism does imply a substantive theory of opportunism,No
major european institutions such as the college of physicians and surgeons considered delivering babies ungentlemanly work and refused to have anything to do with childbirth as a whole,No
june     the first human blood transfusion is administered by dr,Yes
this paper was influential in convincing astronomers that most of the matter in the universe is dark  and much of it is clumped about galaxies,No
after serving in the union army in the civil war  weaver returned to iowa and worked for the election of republican candidates,Yes
strengthening while heading northeastward  the system made landfall near boca grande  florida with winds of   mph   km h  early on the following day,Yes
clinicians and researchers stress the importance of using a developmental model to understand both symptoms and the future course of dds,No
of these cars were built,No
some educators believe that the use of technology  while facilitating learning to some degree  is not a substitute for educational methods that encourage critical thinking and a desire to learn,No
his family defeated the house of york thereby weakening the noble class even before henry comes to rule,No
the manhattan bound platform closed for renovations on february     and reopened on december     delayed from the summer,Yes
this article contains information about the literary events and publications of,Yes
dafydd ap gwilym scholar r  geraint gruffydd suggests     as his dates  other scholars place him a little later,No
queen melisende of jerusalem reconciles with her husband fulk v  after a period of estrangement occasioned by her growing power and rumors that she has had an affair with hugh ii  du puiset  former count of jaffa,Yes
careerstone later moved to europe  living for a year in milan and then in paris,No
this article contains information about the literary events and publications of,Yes
a number of studies for possible transrapid lines were conducted after the ice had entered service  including a long distance line from hamburg to berlin,No
march     in battle near manupur   northwest of sirhind  mughal forces under prince ahmad shah bahadur are victorious against ahmad shah durrani,Yes
verk hayastani  written in the yerevan dialect in   appears in tiflis a decade after the author s presumed death it is seen as the first armenian novel and the first modern eastern armenian literary work,Yes
this would make it the largest airport in the world in both physical size and passenger volume zeidan  ghaleb   november   pr live com dubai aviation city corporation executive chairman outlines dubai s strategic focus on transport and logistics at sitl dubai   al maktoum international airport intends to handle all types of aircraft,No
in the spring summer a cider festival is held  started in the mid s  by the friends of the museum with the advice of long ashton research station near bristol,No
it is one of the first major libraries to have bookshelves ranged along the walls,Yes
march     elisabeth of culemborg  german noble  d,Yes
modern historians consider these lists not as historically reliable sources but as comprehensive conglomerations of various hindu deities and puranic characters attributed to local chieftains and invented ancestry of dynasty attempting to re establish their legitimacy and supremacy in a land they were trying to conquer,No
the remaining state  maryland  had five federalist representatives to three republicans one of its federalist representatives voted for jefferson  forcing that state delegation also to cast a blank ballot,Yes
detractors of the series accused these  leaked  photos to be nothing more than a ploy to increase viewership of the series,No
given the prevalence of morse code and telegraphy  ticker tape machines  and teletypewriters we might conjecture that all were influences,No
the validity of the proclamation is subject to some debate  with some supporters of taiwan independence arguing that it is invalid  and that the date only marks the beginning of military occupation that persists to the present,No
notoc year    mdl  was a common year starting on wednesday  link will display the full calendar  of the julian calendar,Yes
some critics are wary that this casual form of speech is being used so much that it will slowly take over common grammar  however  such a change has yet to be seen,No
this article contains information about the literary events and publications of,Yes
modal proponents may argue that many common activities are modal and users adapt to them,No
marie denti re  genevan protestant reformer and theologian  d,Yes
the album spawned jones  biggest single to date   we fly high,No
today many still see jakobson s theory of phonological acquisition as identifying useful tendencies battistella  edwin,No
with the elbe bridge between darchau and neu darchau a solid street connection between amt neuhaus and the rest of lower saxony is in the process being planned,No
teruhito was born on   february   and was the firstborn son of emperor nakamikado  he was also said to be the reincarnation of prince sh toku,No
esports is now a multimillion dollar business in the u s  with implications for game developers  players  leagues  teams  live venues  streaming platforms  tv networks  audiences and marketers,No
at the end of   after an amnesty was declared  petliura returned briefly to kiev  but soon moved to the russian capital of petersburg in order to publish the socialist democratic monthly magazine vil na ukrayina  free ukraine  along with and mykola porsh,No
although this sometimes resulted in inefficient command according to most historians  the party leadership considered political control over the military absolutely necessary  as the army relied more and more on officers from the pre revolutionary imperial period and understandably feared a military coup,No
this is due to the interstellar magnetic field of deep space,No
rates appear to be increasing,No
this article contains information about the literary events and publications of,Yes
august   liane haid  austrian actress  d,Yes
both also served in north carolina politics  king was a representative from north carolina before he moved to alabama  and graham was a governor of north carolina,Yes
february   a minibus east of karlskoga  sweden got stuck on a truck  was dragged along and finally caught fire,No
currently  a community of believers in fishers  indiana are meeting at the pub at pinheads under the ministry name of  leavener  also a group called  connect rome  meet at a local bar named mccrobie s in rome  georgia http connectrome com connect romethis has been said to be an example of what nicholas m healy calls  ecclesial bricolage,No
some argue that fukuyama presents  american style  democracy as the only  correct  political system and argues that all countries must inevitably follow this particular system of government,No
it was planned to use the siemens schuckert r viii bomber as a carrier craft  but the armistice stopped the project,No
year    mcxi  was a common year starting on sunday  link will display the full calendar  of the julian calendar,Yes
one reviewer commented that although  lemmy has always said that the late wendy o williams was a wonderful person  this doesn t alter the fact that  stand by your man  is a truly horrible track,No
march     construction begins on the first railway in northern india as tracks are laid between the modern day locations of allahabad and kanpur,Yes
during this time  she changed her name to shania  which was said to be an ojibwa word which means on my way,No
the economic impact on the pet food market has been extensive  with menu foods losing roughly   million alone from the recall,No
some languages have all three basic tenses  the past  present  and future  while others have only two  some have past and nonpast tenses  the latter covering both present and future times  as in arabic  japanese  and  in some analyses  english  whereas others such as greenlandic and quechua have future and nonfuture maria bittner,No
however  because of the building s age  built in   and size   many believed the station to be exempt from sprinkler system requirements,No
the merger and name change caused a huge local debate as many people wanted the names and uniform colour to remain the same,No
november   george faulkner begins publication of an edition of jonathan swift s works in dublin with a corrected text,Yes
it is often claimed that mac doine  the fruit or vegetable salad  was named after the area s very mixed population  as it could be witnessed at the end of the  th century,No
many fans speculate that gunther and jane could be romantically linked  due to the constant teasing and needing to prove themselves to each other,No
the ancient name of the site is unknown  it is unclear whether it is one of the boeotian places named by homer  some scholars suggest that gla is homer s arne,No
wilson most recently directed northwest afternoon on komo tv,No
its duration was six days from the time it commenced in barbados and its course cycloidal the distance passed over by the storm from barbados to new orleans is   and the average rate of its progress fourteen miles   km  an hour,Yes
december     alvin cullum york  american world war i hero  d,Yes
later the same year  j  edgar hoover formally blocked any impending federal prosecutions against the suspects  and refused to disclose any evidence his agents had obtained with state or federal prosecutors,Yes
dennis cardoza  d  until august     vacant from august,Yes
this stigma which was prevalent   years ago  still exists today,No
state president of the orange free state  marthinus wessel pretorius  until   june archontology org  a guide for study of historical offices  orange free state  heads of state     accessed on   april   jacobus johannes venter  acting from   june,Yes
there is a rental car company in hollis called hollis adventure rentals,No
year    mlxvii  was a common year starting on monday  link will display the full calendar  of the julian calendar,Yes
the great fire of london in the very same year was considered by some to have been god s retribution,No
it has been claimed that in   approx   of all european pirate stations are located in the east netherlands,No
the name was officially adopted on may,No
singapore could thus be said to rely on an extended concept of intermediary trade to entrep t trade  by purchasing raw goods and refining them for re export  such as in the wafer fabrication industry and in oil refining,No
may     magnus ii  duke of saxe lauenburg  german duke  b,Yes
march     conrad of montferrat sails south with a crusader fleet  some   ships  from tyre,Yes
when louis xvi was executed in france in   fuseli condemned the revolution as despotic and anarchic  although he had first welcomed it as a sign of  an age pregnant with the most gigantic efforts of character,No
in   lee wrote the following to the independent broadcasting authority dear sir  i hereby apply for a licence to open a jazz radio station in london,Yes
october   pope innocent iv returns to rome  having left nine years earlier in   to depose frederick ii  holy roman emperor  and being unable to return until after frederick s death  due to the agitation throughout europe caused by that action,Yes
but at last report  the publisher canceled that project,No
year    mccclxxxv  was a common year starting on sunday  link will display the full calendar  of the julian calendar,Yes
ingredients vary from region to region but recent interegional champions from san giovanni di gerace  who coincidentally also bear the surname squillace included fennel seed  hot paprika conserve and ground chilli,No
the german cities of l beck  wismar  and rostock enter into a pact to defend against pirates of the baltic sea  laying the groundwork for the hanseatic league,Yes
the company restored the lavish production designed for the ballet s original inception  which is considered to be a masterpiece of stage d cor from the late  th century,No
the cocaine alkaloid is first isolated by german chemist friedrich gaedcke,Yes
kilometers  table one from u s,No
a cave has also been recently found and that is called  bholeshwar gufa,No
it can be called social progress and included in the cultivation of a culture,No
these types of tools were specifically made to catch the eye of many different craftsman who traveled to do their work,No
year    mccvii  was a common year starting on monday  full calendar  under the julian calendar,Yes
the bar contains   calories it is low in cholesterol and sodium  but high in saturated fat and sugar,Yes
they had covered a bluegrass arrangement earlier in their careers  but this was the first time they played the full electric version that is heard on the album,No
to have this choice is sometimes useful  since isolinux is vulnerable to bios bugs,No
during the month of february  mint condition appeared as the house band for tv one s program way black when  which celebrated the greatest african american music artists throughout the  s   s  and  s,No
his first parole hearing was held on august,Yes
newer dslr cameras include a  live preview  where the image from the main imaging sensor is displayed directly on an lcd display  so it is still possible to focus  manually or in newer models by contrast detection  and frame,No
notoc year   bc was a year of the pre julian roman calendar,Yes
the station has a level crossing at its western end  controlled from a nearby crossing box that also remotely supervises the ones at hamstead and hungerford  though this will eventually be abolished and control transferred to the thames valley roc at didcot by cctv,No
nizari ismaili emissaries meet genghis khan in balkh,Yes
in   they organized an artel called      the vyatka toy  which would turn into a workshop of the artistic fund of the rsfsr,No
many historians believe that the megalithic culture had two sources  an oriental source that was predominant in the mediterranean area  and an atlantic source  which originated north of the tagus river,No
this article contains information about the literary events and publications of,Yes
on august   the  plenty  statue was added to the monument  and the  peace  statue was added between august     and september,No
most recently  she was in the film tillamook treasure  in which she played sam  the owner of a hardware store,No
some believe that the traditional refrain hob a derry down o encountered in some english folksongs is in fact an ancient celtic phrase meaning  dance around the oak tree,No
unknown dates the royalist poet robert herrick returns to his parish in devon after the english restoration,Yes
it was the scene of a major car accident several years ago  in which a holden hq one tonne utility carrying a large load of bricks overturned upon making its descent,No
unknown date giacomo casanova is appointed librarian to count joseph karl von waldstein at the duchcov ch teau in bohemia,Yes
in the   elections  the candidates werenicol s ardito barletta vallarino  supported by the military in a union called unadearnulfo arias madrid  for the opposition union adoex general rub n dar o paredes  who had been forced to an early retirement by noriega  running for partido nacionalista popular pnp  popular nationalist party carlos iv n z iga  running for partido acci n popular  papo  meaning  popular action party barletta was declared the winner of elections that had been clearly won by arias,No
in   abc tv s public affairs program four corners revealed that significant concerns were being expressed about depletion and chemical damage to the basin as a result of coal seam gas extraction,No
this specialized encryption hardware means system z  potentially outperforms other platforms which must rely on encryption software,No
it was later elaborated on by medieval commentators such as madhvacharya,No
the widespread availability of printed grimoires in france despite the opposition of both the rationalists and the church soon spread to neighbouring countries such as spain and germany,No
spain attempts an invasion of morocco  but the marinids successfully defend against the invasion  and drive out spanish forces,Yes
mon e s style bends concepts of gender  sexuality  and self expression in a manner similar to the way some male pioneers in funk broke boundaries,No
powell worked for the federal emergency management agency  fema,No
campanus of novara  italian astronomer and mathematician  b  c,Yes
there were no immediate plans to replace the bridge  which remained sound  until a boat collided with it in   causing damage  and leading to an act of parliament in   authorising the construction of a replacement,No
the street staircases were replaced with relatively simple  modern steel railings like those seen at most new york city subway stations,Yes
llywelyn the great launches a campaign against the norman lordships in wales,Yes
in fact its premiere on may   under the composer s baton at the burgtheater in vienna is a success with encores demanded,Yes
whiteman stood outside the theater to escort people inside in order to make them feel safer,Yes
one of the interviewees in the film magic trip   states that cassady was the inspiration for the main character of ken kesey s novel one flew over the cuckoo s nest,No
the company is now the fourth largest fixed satellite services provider in the world,No
the boers are the smaller segment within the afrikaner designation  as the afrikaners of cape dutch origin are more numerous,No
if someone is curious about an object and they say it is solid and extended  these two descriptors are primary qualities stumpf  s  e,No
afterwards  the victim s family claimed that carrefour has refused to meet with them to settle the case,No
july   aphra behn goes to antwerp to work as a government spy,Yes
during operation cast lead the un security council adopted resolution     which said that the gaza strip constitutes an integral part of the territory occupied in   that will be a part of the palestinian state,No
the  s decade ran from january     to december,Yes
december   the globe theatre  newcastle street  in london opens with the premi re of the recently bankrupted henry james byron s semi autobiographical comedy cyril s success,Yes
however  either may occur without the other,No
shtetls are portrayed as pious communities following orthodox judaism  socially stable and unchanging despite outside influence or attacks,No
listeners were asked to donate and collect pound coins for a local children s charity   nordoff robbins in   and the lennox children s cancer fund the following year,Yes
the sovereign resides predominantly in her oldest realm  the united kingdom  and thus carries out her duties there mostly in person,No
the ke track project  begun in   and completed on march     converted the upper platform to an island platform with a new west track  track cx,Yes
year    mvi  was a common year starting on tuesday  link will display the full calendar  of the julian calendar,Yes
oxford university press   in addition  the french antilles band kassav  and other french antillean musicians  whose main music is kompa   toured the islands on various occasions,No
the miller and the sweep  directed by george albert smith the nearsighted school teacher a novice at x rays  directed by george melies pack train on chilkoot pass  film shows landscape in chilkoot pass  alaska or british columbia photographing a ghost  directed by george albert smith shinen no sosei  aka resurrection of a ghost  japanese,Yes
the third and more recent policy is  immigration by affiliation  which motomura argues is the treatment which depends on how deeply rooted people have become in the country,No
semipermeable membrane is a type of biological or synthetic  polymeric membrane that will allow certain molecules or ions to pass through it by osmosis or occasionally by more specialized processes of facilitated diffusion  passive transport or active transport,No
all three major abrahamic monotheistic religions have passages in their holy scriptures that attest to the primacy of the scriptural testimony  and indeed monotheism itself is often vouched as an innovation characterized specifically by its explicit rejection of earlier polytheistic faiths,No
uss matar  ak  was a united states navy crater class cargo ship named after the star,No
by   it will be the world s oldest private newspaper still published  and the oldest one continuously published in print,Yes
october     prince yasuhiko asaka  japanese prince  d,Yes
john murtha  d  until february     mark critz  d  from may,Yes
these prestigious awards are considered second only to the nobel prize in their monetary amount,No
akerlof proposed a new agenda for macroeconomics  using social norms to explain macroeconomic behavior the missing motivation in macroeconomics he is considered together with gary becker as one of the founders of social economics,No
following expiration of the bristol myers squibb patent  cefepime became available as a generic and is now marketed by numerous companies worldwide under tradenames including neopime  neomed  maxipime  cepimax  cepimex  and axepim,No
in september   the mta board formally voted to defer implementation of   skip stop service for these reasons,Yes
in august   liberty ventures  a subsidiary of liberty global  purchased a   stake in the company  saying that they were looking to expand the city channel format to central and eastern europe irish independent     liberty global takes stake in city channel  retrieved   december  in january   it was announced that city channel received   from its investors,No
the boeremag is the label given to a group of men convicted of treason in south africa  whose government described them as a south african right wing terrorist organizationhttps www bbc co uk news world africa    october,No
the upper three floors were converted into a three story penthouse apartment with   four bedrooms and four bathrooms  as well as a private library and chef s kitchen,Yes
while most of the fault is locked  certain segments have been shown to move by aseismic creep  which is motion without resulting earthquakes,No
it uses the technique that is referred to as the russian concept of impulse corrections  rcic  an impulse steering flight control system to correct the projectile s trajectory,Yes
as a result of the   elections    of ohio s   members of the u s,No
una nueva historia de las am ricas antes de col n  spanish language edition,Yes
this was the first congress in which the house and senate were controlled by different parties since the  th congress   and the first congress to begin that way since the  th congress,Yes
according to the nra s   tax forms  the round up funds have been allocated both to public interest programs and to lobbying,No
april     luigi capello  italian general  d,Yes
october     andreas munch s first play  kong sverres ungdom  opens the christiania theatre s new building in norway,Yes
several researchers have commented on the difficulty in obtaining information  as the mazatec shamans tend to be secretive and protective of their practices,No
in recent years socionics tools are widely applied by russian companies to recruitment  blockquote numerous researches dedicated to practical and theoretical socionics have proved its efficiency in forming collectives  particularly special and related to security systems,No
a plan was formally adopted in   and all legal conflicts concerning the route alignment were resolved near the end of,Yes
on may     the uspto ordered a reexamination of the one click patent  based on a request filed by peter calveley,Yes
while he worked for fulbright  mcdougal met the future arkansas governor and us president bill clinton and the two of them  along with their wives  began investing in various development properties  including the parcel of land along the white river in the ozarks that would later be the subject of an independent counsel investigation during clinton s first term in office,No
many users of third party infinity focus adapters  such as bowers  report difficulty in removing the adapters from camera bodies,No
the song  or a modified version of it  has been used in the roger jones musical from pharaoh to freedom the french singer claude nougaro used its melody for his tribute to louis armstrong in french  under the name armstrong,No
many managers believe that such fluctuations in product costs serve no useful purpose,No
in   the name of the station was changed to jfm by the station s management in order to appeal to more listeners who may have been put off by the name jazz in jazz fm  and who thought that jazz fm only played jazz records,Yes
changed political parties  with no interruption in his service,Yes
es some of the private schools offering education yuka saso   filipino japanese amateur golfer,No
thumb pxtherdsak is regarded as one of southeast asia s finest footballers,No
the c  appears still to be found in the marketplace  for example  on the bargain priced everex tc  sold by walmart with a linux distribution preinstalled and on the hp mini note,No
contemporary sources also indicate the flooding proceeded for a period of five hours  which is consistent with a storm surge rather than a tsunami,Yes
may     berthold of zwiefalten  german abbot july     guido of pisa  italian geographer abu l hasan bayhaqi  persian polymath basil bar shumna  archbishop of edessa bohemond ii  italian count of manoppello boleslaw  swedish co ruler of  sterg tland gerhoh of reichersberg  german theologian hilary of chichester  english bishop  b,Yes
in the introduction to the collected volume   ground zero  an editorial comments on how few and far between compassionate portrayals of homosexual relationships are and how well the story deals with twitch and henry s relationship,No
recently  interest in trollope has increased,No
february     the slave trade act is passed in the house of commons of the united kingdom by an overwhelming majority,Yes
the site has had a more rocky road as a forum for free software developers  and currently hosts less discussion than at its peak as developers have moved from forums to weblogs,No
another claim is that mellon  secretary of the treasury and the wealthiest man in america at that time  had invested heavily in dupont s new synthetic fiber  nylon  and believed that the replacement of the traditional resource  hemp  was integral to the new product s success,No
environmentalists have previously acknowledged pollution at lake baikal,No
an ecclesiastical  non astrological  system of numbering the days of the week was adopted in late antiquity,No
the people were hunter gatherers and the culture s duration is believed to have been from c  bc to c  bc,Yes
february     oliver cromwell gives antonio fernandez carvajal the assurance of the right of jews to remain in england,Yes
lace was also the basis of the engines on the british aerospace hotol design of the  s  but this did not progress beyond studies,No
october     landing of the first filipinos  the first filipinos in north america land in morro bay  near san luis obispo in modern day california,Yes
o  wilson  consilience  the unity of knowledge  new york  knopf   the blind watchmaker  why the evidence of evolution reveals a universe without design  richard dawkins    punishing both parties in an incestous relation cannot even be beneficial for the genes of individuals punishing a somewhat more distant relative for mating with a closer relative  since punishing the closer relative as well is counterproductive to any function of protecting the closer relative and the health of its offspring  in a context where predation and starvation are significant factors  as opposed to a rich welfare state gorrell j c  mcadam a g  coltman d w  humphries m m  boutin s  jamieson c  mcadam  andrew g  coltman  david w  humphries  murray m  boutin  stan  june,No
the route to lenox avenue th street became the,Yes
june     thomas grey   nd marquess of dorset  english noble  d,Yes
hyoscyamine  also known as daturine or duboisine  is a naturally occurring tropane alkaloid and plant toxin,No
many of these followed the united states  boycott initiative  while others cited economic reasons for not participating,No
the argument continues that a lack of independence that women are not allowed to have is a large contributor to these fatalities,No
this article contains information about the literary events and publications of,Yes
february     puccini s opera la boh me premieres in turin  italy,Yes
in may   wallace crabbe alluded to the possibility of a collaboration with a melbourne writer  christopher bantick  however  he is currently working on the history of western magic  and on a series of prints  with kristin headlam  based upon his long poem mentioned above http www smh com au entertainment books chris wallacecrabbe may be but his poetic passion remains steadfast sif html     john masefield prize for poetry     grace leven prize for poetry     the dublin prize for arts and science  awarded through the university of melbourne     human rights and equal opportunity commission poettry award with kerry flattley for from the republic of conscience     winner of  the age  book of the year  and the d j,No
to date  this represents the largest number of candidates to ever run in a toronto municipal election,No
some christians agree that jews who accept jesus should still observe all of torah  see for example dual covenant theology  based on warnings by jesus to jews not to use him as an excuse to disregard it  and they support efforts of those such as messianic jews  messianic judaism is considered by most christians and jews to be a form of christianity orthodox conservative reform reconstructionist renewal stetzer  ed   october,No
reviewed by    archived link  may     may   lunar eclipse  a partial eclipse  is visible during the siege of constantinople,Yes
november     the peace of cremona   ends the war between the republic of venice and the duchy of milan,Yes
the military element was no longer all important  and the ephebia became a sort of university for well to do young men of good family  whose social position has been compared with that of the athenian knights of earlier times,No
critics of the east german state have claimed that the state s commitment to communism was a hollow and cynical tool  machiavellian in nature  but this assertion has been challenged by studies that have found that the east german leadership was genuinely committed to the advance of scientific knowledge  economic development  and social progress,No
mcguinty s performance in the early weeks of the   provincial election was widely criticized in the media  and he was generally regarded as having performed poorly in the election s only leaders  debate,No
annst,Yes
notoc year   bc was a year of the pre julian roman calendar,Yes
the giraffes record was the first of a planned series of six made under a volume agreement with ballew s main label  columbia however only two albums were made  the second was released by orange recordings,Yes
that november  the wall street journal reported that the building was   rented,Yes
but by september   the fbi was able to confirm that the explosion had been caused by a device that was purposely planted beneath the steps to the church  close to the women s lounge,Yes
however  the image of wade as a constitutional democrat has been tarnished by events at the end of his mandate,No
the couple later divorced,No
states mentioned in medieval chronicles were  wallachia   between the southern carpathians and the danube  ara rom neasc  in romanian  bassarab wallachia  bassarab s wallachia and ungro wallachia or wallachia transalpina in administrative sources  istro vlachia  danubian wallachia in byzantine sources  and velacia secunda on spanish maps moldavia   between the carpathians and the dniester river  bogdano wallachia  bogdan s wallachia  moldo wallachia or maurovlachia  black wallachia  moldovlachia or rousso vlachia in byzantine sources  bogdan iflak or wallachia in polish sources  l otra wallachia  the other wallachia  in genovese sources and velacia tertia on spanish mapstransylvania   between the carpathians and the hungarian plain  wallachia interior in administrative sources and velacia prima on spanish mapssecond bulgarian empire  between the carpathians and the balkan mountains   regnum bulgarorum et blachorum in documents by pope innocent iiiterra prodnicorum  or terra brodnici  mentioned by pope honorius iii in,No
four primary schools in britain  with   pupils  are currently following a course in  propaedeutic esperanto that is  instruction in esperanto to raise language awareness and accelerate subsequent learning of foreign languages under the supervision of the university of manchester,No
bashkirs also reside in kazakhstan and other countries,No
in january   sir christopher wren  halley and hooke were led to discuss the law of gravity  and although they probably all agreed on the truth of the inverse square law  yet this truth was not looked upon as established,No
the next week  on   december   it stayed at the top of the chart selling   copies,Yes
unknown dates the first edition of the family shakspeare  an expurgated edition of shakespeare s plays under the nominal editorship of thomas bowdler  but probably compiled mostly by his sister henrietta maria bowdler  appears in london,Yes
writing in   james hubbart said that  we can scarcely step into a shop or factory of any description without encountering a mass of belts which seem at first to monopolize every nook in the building and leave little or no room for anything else,No
large ones weighing over are still used defensively by the army to deny access to wheeled vehicles  especially in camp areas,No
released on august     wild planet was well received by critics  most of whom regarded it as a strong second album following the success of their first  many fans consider it their best album,No
kiss   launched from dundalk in december   and has continued under various guises as such until the present day with some short breaks in service,No
thus the chisel plough is considered by some to be more sustainable than other types of plough  such as the mould board plough,No
it has also been speculated that the tower was a fortress built to defend the city  similar to the phasael tower,No
judicially restrained judges respect stare decisis  the principle of upholding established precedent handed down by past judges http www time com time magazine article htmlthis doctrine states how domestic courts will abstain from passing judgement over the acts of a foreign sovereign done in its own territory,No
in addition to the automated scoreboards  which now include a new hd videoboard by mitsubishi  the park has enormous manually operated boards on the right field wall  which display the scores of major league games being played elsewhere,No
this is a very difficult and stylized throw with which accomplished free stylers and classic ultimate players are familiar  it is less used in disc golf,No
in december   while still at apple  kay collaborated with many others to start the open source squeak version of smalltalk  and he continues to work on it,No
october     december     gustave flaubert s madame bovary is serialized in revue de paris,Yes
until recently  many observers believed the main reason that keedy had never played for the national team is his lack of batting talent and poor fielding qualities,No
many collectors believe that the  pizza party  head mold was the most popular  if not the prettiest  version of skipper,No
some environmentalists assert that  re introducing predators would achieve the same end with greater efficiency and less negative effect  such as introducing significant amounts of free lead into the environment and food chain,No
the theory was extended to provide the basis for an explanation for psychological defence mechanisms plutchik proposed that eight defense mechanisms were manifestations of the eight core emotions,No
haskell house    born   january     fyodor dostoevsky  russian novelist  born   january     anna maria hall  irish novelist  born   march     george m tivier  guernsey poet writing in guern siais  born   april     benjamin disraeli  english novelist and politician  born   april     james thomas fields  american publisher  born   july     hermann lotze  german philosopher  born   july     caroline leakey  english poet and novelist  born  horner  j  c   leakey  caroline woolmer   australian dictionary of biography  national centre of biography  australian national university  accessed   may,Yes
an investment group led by laurence gluck and arthur wrubel bought   wall street from general electric investment in,Yes
after the arrival of television in south africa in   the british actors union  equity  boycotted the service  and no british programme concerning its associates could be sold to south africa,No
march     queen victoria issues letters patent granting goulburn  new south wales  city status  making it australia s first inland city,Yes
align left,Yes
they will last be seen in august entering baffin bay,Yes
maria skleraina  byzantine imperial political adviser radbot  count of habsburg  b,Yes
now  about   of the shoreline is permanent residences,No
unvarnished new testament    also cited is    having abolished in his flesh the enmity  even the law of commandments contained in ordinances  for to make in himself of twain one new man  so making peace  kjv,No
for thirty years he was engaged upon a long poem  night  which was published in   but its theme was too vast  vague and unmanageable  and the result was considered a failure,No
august     adhemar of le puy  or aimar  french bishop and nominal leader of the first crusade  dies during an epidemic  probably typhus,Yes
as a former soviet union state  uzbekistan holds some of the best universities in central asia,No
some scholars have used the abundance of these clay female fetish statues to base the theory that this culture was matriarchal in nature,No
rob patterson  former guitarist for otep  touring guitarist for korn  currently guitarist for filter  band  and once engaged to carmen electra,No
in south africa  a  civil union  is either a marriage or a civil partnership  although confusingly the term  civil union  is commonly used when  civil partnership  is meant,No
a shipload of copies is sent from john ballantyne  publisher  in edinburgh to london,Yes
although it is generally implied that it takes him most of his remaining lives to do so  hence why the master is on his last life while the doctor  intended to be his contemporary  is only on his third  the cover art of the dark path depicts koschei as being already the same regeneration as the delgado era master,No
premier padminis at sholavaram race track fiat club of bangalore fiat club of hyderabadcategory cars of indiacategory cars introduced in  category walchand group,No
baxley acknowledged that typical juries in  s alabama would have likely leaned in favor of both defendants  even if these recordings had been presented as evidence  but said that he could have prosecuted thomas blanton and bobby cherry in   if he had been granted access to these tapes,Yes
some researchers have found cases where uniform retrieval is better than expanding,No
after m bba was defeated and killed at the battle of fandane thiouthioune fighting against maad a sinig kumba ndoffene famak joof  his state crumbled but the tij niyya remained the predominant sufi order in the region  and abdoulaye niass   became the most important representative of the order in the saalum  having immigrated southward from the jolof and  after exile in gambia due to tensions with the french  returned to establish a z wiya in the city of kaolack,No
he was appointed honorary colonel of the  th battalion  royal inniskilling fusiliers  a territorial army unit  and died at age,No
perhaps most remarkable was speght s interpretive  gender focused approach to biblical exegesis,No
issue   pp   examines the campaign literature of   parsons  lynn h  the birth of modern politics  andrew jackson  john quincy adams  and the election of     excerpt and text search ward  john william,Yes
similarly  the largest numbers that cannot be expressed as sums of distinct cubes and fourth powers  respectively  are   and,Yes
the hurricane did   in damage to coastal installations on new york s coney island,Yes
september   pierre augustin caron begins using the name beaumarchais,Yes
alsop died after a short illness on   may   at the age of  british architect will alsop has died aged   archpaper com  accessed   may,No
commentators have proposed the closing down of terrestrial tv broadcasting  on the grounds that available spectrum might be better used  and requiring viewers to shift to satellite or cable reception,No
some sources connect the latin word for fever with the same idea of purification or purging  due to the  sweating out  commonly associated with fevers,No
its digital launch on the itunes store was accompanied with a price of   and a twitter camping with the hashtag  mybeatles  asking their fans  what is your favorite   track,Yes
according to some scholars  possibly last exarch of africa,No
after a third place finish at the   uncaf nations cup  and reaching the knockout stage in the gold cup of the same year  along with a couple of satisfying friendly matches including a   win against mexico  many saw hern n dar o g mez as the next coach to lead guatemala into the hexagonal in the world cup qualifying stage,No
in common law systems that rely on testimony by witnesses  a leading question or suggestive interrogation is a question that suggests the particular answer or contains the information the examiner is looking to have confirmed,No
february     henri vieuxtemps  belgian violinist and composer  d,Yes
some historians suggest that the adventurer ottar was referring to the gulf of bothnia when he spoke of the kven sea in the  th century,No
how to make a rocketno longer availableamateur rocketry web page in spanish  featuring sorbitol  candy  rockets and rocket motors,No
recent loss of sand due to unusual weather and tidal patterns have caused some houses along the beachfront to lose their yards to the erosion,No
march   matthew hopkins begins his career as a witch hunter in the eastern counties of england,Yes
may   baldwin ii and joscelin i are rescued by   armenian soldiers  disguised as monks and merchants  at kharput,Yes
the  s bc is a decade which lasted from   bc to   bc,Yes
the okinawan language         or central okinawan  is a northern ryukyuan language spoken primarily in the southern half of the island of okinawa  as well as in the surrounding islands of kerama  kumejima  tonaki  aguni and a number of smaller peripheral islands,No
it is claimed to stop the so called stick slip phenomenon where a machine member might move in a jerky fashion rather than moving smoothly  allowing vibration and chatter,No
